1802007,Earle High School,EARLE SCHOOL DISTRICT,7-12,N/A,293,2,11,N/A
1802005,Earle Elementary School,EARLE SCHOOL DISTRICT,K-6,N/A,283,2,17,N/A
5301002,Bigelow High School,EAST END SCHOOL DISTRICT,7-12,N/A,286,2,12,N/A
5301001,Anne Watson Elementary School,EAST END SCHOOL DISTRICT,K-6,N/A,375,2,16,N/A
5608037,East Poinsett Co. High School,EAST POINSETT CO. SCHOOL DIST.,7-12,N/A,334,3,14,N/A
5608034,Lepanto Elementary,EAST POINSETT CO. SCHOOL DIST.,K-4,N/A,155,3,16,N/A
5608035,Tyronza Elementary,EAST POINSETT CO. SCHOOL DIST.,K-6,N/A,201,3,20,N/A
7001011,Washington Middle School,EL DORADO SCHOOL DISTRICT,5-6,N/A,654,7,19,N/A
7001010,Barton Jr. High School,EL DORADO SCHOOL DISTRICT,7-8,N/A,660,7,18,N/A
7001012,El Dorado High School,EL DORADO SCHOOL DISTRICT,9-12,N/A,1289,7,17,N/A
7001005,Retta Brown Elementary School,EL DORADO SCHOOL DISTRICT,K-4,N/A,210,7,20,N/A
7001001,Hugh Goodwin Elementary School,EL DORADO SCHOOL DISTRICT,K-4,N/A,475,7,23,N/A
7001004,Northwest Elementary School,EL DORADO SCHOOL DISTRICT,K-4,N/A,483,7,23,N/A
7001009,Yocum Elementary School,EL DORADO SCHOOL DISTRICT,K-4,N/A,600,7,19,N/A
7201001,Elkins Elementary School,ELKINS SCHOOL DISTRICT,3-5,N/A,252,4,17,N/A
7201003,Elkins Middle School,ELKINS SCHOOL DISTRICT,6-8,N/A,282,4,18,N/A
7201002,Elkins High School,ELKINS SCHOOL DISTRICT,9-12,N/A,393,4,13,N/A
7201004,Elkins Elem. Primary School,ELKINS SCHOOL DISTRICT,K-2,N/A,238,4,18,N/A
1408002,Emerson High School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,7-12,N/A,124,6,10,N/A
1408019,Taylor High School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,7-12,N/A,156,6,10,N/A
1408007,Bradley High School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,7-12,N/A,160,6,8,N/A
1408006,Bradley Elementary School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,K-6,N/A,153,6,12,N/A
1408001,Emerson Elementary School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,K-6,N/A,172,6,16,N/A
1408018,Taylor Elementary School,EMERSON-TAYLOR-BRADLEY SCHOOL DISTRICT,K-6,N/A,241,6,16,N/A
4302018,England High School,ENGLAND SCHOOL DISTRICT,7-12,N/A,309,2,8,N/A
4302017,England Elementary School,ENGLAND SCHOOL DISTRICT,K-6,N/A,390,2,12,N/A
6047702,Estem Middle School,ESTEM PUBLIC CHARTER SCHOOL,5-8,N/A,473,3,19,N/A
6047703,Estem High Charter,ESTEM PUBLIC CHARTER SCHOOL,9-12,N/A,475,3,12,N/A
6047701,Estem Elementary School,ESTEM PUBLIC CHARTER SCHOOL,K-4,N/A,502,3,15,N/A
0802008,Eureka Springs Middle School,EUREKA SPRINGS SCHOOL DISTRICT,5-8,N/A,185,3,12,N/A
0802007,Eureka Springs High School,EUREKA SPRINGS SCHOOL DISTRICT,9-12,N/A,189,3,7,N/A
0802006,Eureka Springs Elem. School,EUREKA SPRINGS SCHOOL DISTRICT,K-4,N/A,234,3,14,N/A
6055702,Exalt Academy of Southwest Little Rock,EXALT ACADEMY OF SOUTHWEST LITTLE ROCK,K-4,N/A,251,1,21,N/A
7202703,Farmington Career Academies,FARMINGTON SCHOOL DISTRICT,10-12,N/A,532,6,12,N/A
7202005,George R Ledbetter Intermediat,FARMINGTON SCHOOL DISTRICT,4-5,N/A,386,6,20,N/A
7202007,Randall G. Lynch Middle School,FARMINGTON SCHOOL DISTRICT,6-8,N/A,576,6,19,N/A
7202010,Farmington Freshman Academy,FARMINGTON SCHOOL DISTRICT,9-9,N/A,199,6,19,N/A
7202009,Bob Folsom Elementary School,FARMINGTON SCHOOL DISTRICT,K-3,N/A,350,6,17,N/A
7202008,"Jerry ""pop"" Williams Elem Sch",FARMINGTON SCHOOL DISTRICT,K-3,N/A,388,6,21,N/A
7203703,Fayetteville Virtual Academy A District Conversion Charter School,FAYETTEVILLE SCHOOL DISTRICT,4-8,N/A,53,15,7,N/A
7203025,Holt Middle School,FAYETTEVILLE SCHOOL DISTRICT,5-6,N/A,439,15,20,N/A
7203024,McNair Middle School,FAYETTEVILLE SCHOOL DISTRICT,5-6,N/A,757,15,26,N/A
7203018,Ramay Junior High School,FAYETTEVILLE SCHOOL DISTRICT,7-8,N/A,623,15,14,N/A
7203019,Woodland Junior High School,FAYETTEVILLE SCHOOL DISTRICT,7-8,N/A,760,15,20,N/A
7203020,Fayetteville High School,FAYETTEVILLE SCHOOL DISTRICT,8-12,N/A,2766,15,18,N/A
7203015,Leverett Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,291,15,22,N/A
7203010,Asbell Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,293,15,20,N/A
7203017,Washington Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,325,15,21,N/A
7203016,Root Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,414,15,22,N/A
7203013,Happy Hollow Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,475,15,22,N/A
7203012,Butterfield Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,515,15,23,N/A
7203023,Vandergriff Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,624,15,22,N/A
7203022,Holcomb Elementary School,FAYETTEVILLE SCHOOL DISTRICT,K-4,N/A,628,15,23,N/A
7203027,Owl Creek School,FAYETTEVILLE SCHOOL DISTRICT,K-6,N/A,721,15,21,N/A
4501003,Flippin Middle School,FLIPPIN SCHOOL DISTRICT,6-8,N/A,213,3,14,N/A
4501002,Flippin High School,FLIPPIN SCHOOL DISTRICT,9-12,N/A,198,3,9,N/A
4501001,Flippin Elementary School,FLIPPIN SCHOOL DISTRICT,K-5,N/A,391,3,16,N/A
2002007,Fordyce High School,FORDYCE SCHOOL DISTRICT,7-12,N/A,313,2,8,N/A
2002008,Fordyce Elementary Schools,FORDYCE SCHOOL DISTRICT,K-6,N/A,471,2,15,N/A
4102010,Foreman High School,FOREMAN SCHOOL DISTRICT,7-12,N/A,234,2,12,N/A
4102008,Oscar Hamilton Elementary Sch,FOREMAN SCHOOL DISTRICT,K-6,N/A,263,2,15,N/A
6201014,Stewart Elementary School,FORREST CITY SCHOOL DISTRICT,3-5,N/A,540,5,24,N/A
6201016,Lincoln Academy,FORREST CITY SCHOOL DISTRICT,6-7,N/A,130,5,17,N/A
6201010,Forrest City Jr. High,FORREST CITY SCHOOL DISTRICT,6-8,N/A,341,5,13,N/A
6201011,Forrest City High School,FORREST CITY SCHOOL DISTRICT,9-12,N/A,692,5,14,N/A
6201003,Central Elementary School,FORREST CITY SCHOOL DISTRICT,K-2,N/A,599,5,20,N/A
6601025,Southside High School,FORT SMITH SCHOOL DISTRICT,10-12,N/A,1532,26,15,N/A
6601024,Northside High School,FORT SMITH SCHOOL DISTRICT,10-12,N/A,1609,26,16,N/A
6601005,Belle Point Alternative Center,FORT SMITH SCHOOL DISTRICT,7-12,N/A,74,26,6,N/A
6601021,William O. Darby Jr. High Sch.,FORT SMITH SCHOOL DISTRICT,7-9,N/A,669,26,14,N/A
6601020,L. A. Chaffin Jr. High School,FORT SMITH SCHOOL DISTRICT,7-9,N/A,773,26,14,N/A
6601022,Dora Kimmons Jr. High School,FORT SMITH SCHOOL DISTRICT,7-9,N/A,802,26,15,N/A
6601023,Ramsey Junior High School,FORT SMITH SCHOOL DISTRICT,7-9,N/A,890,26,16,N/A
6601007,Carnall Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,270,26,16,N/A
6601008,Cavanaugh Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,289,26,20,N/A
6601030,Harry C. Morrison Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,293,26,21,N/A
6601001,Ballman Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,300,26,23,N/A
6601003,Beard Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,324,26,18,N/A
6601011,Howard Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,333,26,23,N/A
6601019,Trusty Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,333,26,24,N/A
6601006,Bonneville Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,339,26,25,N/A
6601012,Raymond F. Orr Elem. School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,377,26,22,N/A
6601032,Tilles Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,379,26,20,N/A
6601002,Barling Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,390,26,23,N/A
6601016,Spradling Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,444,26,22,N/A
6601014,Albert Pike Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,461,26,22,N/A
6601033,Euper Lane Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,469,26,19,N/A
6601018,Sutton Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,493,26,19,N/A
6601029,John P. Woods Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,539,26,25,N/A
6601031,Elmer H. Cook Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,549,26,24,N/A
6601017,Sunnymede Elementary School,FORT SMITH SCHOOL DISTRICT,K-6,N/A,626,26,24,N/A
6601010,Fairview Elementary School,FORT SMITH SCHOOL DISTRICT,K-7,N/A,569,26,24,N/A
4603011,Paulette Smith Middle School,FOUKE SCHOOL DISTRICT,6-8,N/A,213,3,15,N/A
4603010,Fouke High School,FOUKE SCHOOL DISTRICT,9-12,N/A,330,3,11,N/A
4603009,Fouke Elementary School,FOUKE SCHOOL DISTRICT,K-5,N/A,515,3,20,N/A
2602702,Fountain Lake Middle School Cobra Digital Prep Academy,FOUNTAIN LAKE SCHOOL DISTRICT,5-8,N/A,434,3,15,N/A
2602703,Fountain Lake Charter High School,FOUNTAIN LAKE SCHOOL DISTRICT,9-12,N/A,435,3,11,N/A
2602005,Fountain Lake Elementary,FOUNTAIN LAKE SCHOOL DISTRICT,K-4,N/A,506,3,16,N/A
6640703,Furture School of Fort Smith,FUTURE SCHOOL OF FORT SMITH,10-10,N/A,74,1,7,N/A
4602007,Gary E. Cobb Middle School,GENOA CENTRAL SCHOOL DISTRICT,5-8,N/A,365,3,16,N/A
4602006,Genoa Central High School,GENOA CENTRAL SCHOOL DISTRICT,9-12,N/A,371,3,12,N/A
4602005,Genoa Central Elem. School,GENOA CENTRAL SCHOOL DISTRICT,K-4,N/A,396,3,18,N/A
0403013,Gentry Intermediate School,GENTRY SCHOOL DISTRICT,3-5,N/A,356,4,18,N/A
0403015,Gentry Middle School,GENTRY SCHOOL DISTRICT,6-8,N/A,301,4,13,N/A
0403703,Gentry High School Conversion Charter,GENTRY SCHOOL DISTRICT,9-12,N/A,459,4,9,N/A
0403016,Gentry Primary School,GENTRY SCHOOL DISTRICT,K-2,N/A,315,4,18,N/A
3002010,Glen Rose Middle School,GLEN ROSE SCHOOL DISTRICT,5-8,N/A,317,3,17,N/A
3002009,Glen Rose High School,GLEN ROSE SCHOOL DISTRICT,9-12,N/A,318,3,14,N/A
3002007,Glen Rose Elementary School,GLEN ROSE SCHOOL DISTRICT,K-4,N/A,385,3,17,N/A
4708031,Gosnell High School,GOSNELL SCHOOL DISTRICT,7-12,N/A,587,2,10,N/A
4708028,Gosnell Elementary School,GOSNELL SCHOOL DISTRICT,K-6,N/A,740,2,21,N/A
0404025,Gravette Upper Elementary,GRAVETTE SCHOOL DISTRICT,2-5,N/A,425,4,18,N/A
0404024,Gravette Middle School,GRAVETTE SCHOOL DISTRICT,6-8,N/A,448,4,19,N/A
0404022,Gravette High School,GRAVETTE SCHOOL DISTRICT,9-12,N/A,574,4,15,N/A
0404023,Glenn Duffy Elementary School,GRAVETTE SCHOOL DISTRICT,K-2,N/A,424,4,19,N/A
0803013,Green Forest Intermed School,GREEN FOREST SCHOOL DISTRICT,4-8,N/A,498,3,14,N/A
0803012,Green Forest High School,GREEN FOREST SCHOOL DISTRICT,9-12,N/A,367,3,9,N/A
0803011,Green Forest Elementary School,GREEN FOREST SCHOOL DISTRICT,K-3,N/A,404,3,16,N/A
2303017,Greenbrier High School,GREENBRIER SCHOOL DISTRICT,10-12,N/A,765,7,12,N/A
2303018,Greenbrier Middle School,GREENBRIER SCHOOL DISTRICT,6-7,N/A,532,7,18,N/A
2303020,Greenbrier Junior High School,GREENBRIER SCHOOL DISTRICT,8-9,N/A,549,7,16,N/A
2303021,Greenbrier Wooster Elementary,GREENBRIER SCHOOL DISTRICT,K-5,N/A,391,7,17,N/A
2303023,Greenbrier Springhill Elementary School,GREENBRIER SCHOOL DISTRICT,K-5,N/A,399,7,17,N/A
2303019,Greenbrier Westside Elementary,GREENBRIER SCHOOL DISTRICT,K-5,N/A,413,7,20,N/A
2303016,Greenbrier Eastside Elementary,GREENBRIER SCHOOL DISTRICT,K-5,N/A,416,7,17,N/A
2807011,Greene Cty Tech Intermediate,GREENE COUNTY TECH SCHOOL DISTRICT,4-5,N/A,551,6,19,N/A
2807007,Greene Co. Tech Middle School,GREENE COUNTY TECH SCHOOL DISTRICT,6-7,N/A,598,6,19,N/A
2807008,Greene Co. Tech High School,GREENE COUNTY TECH SCHOOL DISTRICT,8-12,N/A,755,6,15,N/A
2807009,Green Co. Tech Jr. High School,GREENE COUNTY TECH SCHOOL DISTRICT,8-9,N/A,569,6,17,N/A
2807010,Greene Co. Tech Primary School,GREENE COUNTY TECH SCHOOL DISTRICT,K-3,N/A,533,6,19,N/A
2807004,Greene Cty Tech Elem. School,GREENE COUNTY TECH SCHOOL DISTRICT,K-7,N/A,574,6,20,N/A
7204029,Greenland Middle School,GREENLAND SCHOOL DISTRICT,5-8,N/A,236,3,13,N/A
7204028,Greenland High School,GREENLAND SCHOOL DISTRICT,9-12,N/A,264,3,9,N/A
7204027,Greenland Elementary School,GREENLAND SCHOOL DISTRICT,K-4,N/A,295,3,17,N/A
6602043,Greenwood High School,GREENWOOD SCHOOL DISTRICT,10-12,N/A,876,6,10,N/A
6602045,East Hills Middle School,GREENWOOD SCHOOL DISTRICT,5-7,N/A,556,6,19,N/A
6602047,Greenwood Freshman Center,GREENWOOD SCHOOL DISTRICT,9-9,N/A,296,6,18,N/A
6602046,East Pointe Elementary School,GREENWOOD SCHOOL DISTRICT,K-5,N/A,640,6,19,N/A
6602044,Westwood Elementary School,GREENWOOD SCHOOL DISTRICT,K-5,N/A,749,6,20,N/A
6602042,Greenwood Junior High School,GREENWOOD SCHOOL DISTRICT,K-9,N/A,576,6,17,N/A
1003017,Cabe Middle School,GURDON SCHOOL DISTRICT,5-8,N/A,208,3,16,N/A
1003018,Gurdon High School,GURDON SCHOOL DISTRICT,9-12,N/A,189,3,10,N/A
1003016,Gurdon Primary School,GURDON SCHOOL DISTRICT,K-4,N/A,294,3,16,N/A
2304022,Guy-Perkins High School,GUY-PERKINS SCHOOL DISTRICT,7-12,N/A,165,2,5,N/A
2304021,Guy-Perkins Elementary School,GUY-PERKINS SCHOOL DISTRICT,K-6,N/A,214,2,15,N/A
7240703,Haas Hall Academy,HAAS HALL ACADEMY,7-12,N/A,345,1,15,N/A
0443703,Haas Hall Academy Bentonville,HAAS HALL BENTONVILLE,7-12,N/A,283,1,17,N/A
6603052,Hartford High School,HACKETT SCHOOL DISTRICT,7-12,N/A,124,4,7,N/A
6603048,Hackett High School,HACKETT SCHOOL DISTRICT,7-12,N/A,291,4,9,N/A
6603047,Hackett Elementary School,HACKETT SCHOOL DISTRICT,K-6,N/A,283,4,18,N/A
6603051,Hartford Elementary School,HACKETT SCHOOL DISTRICT,K-6,N/A,99,4,11,N/A
0203017,Hamburg Middle School,HAMBURG SCHOOL DISTRICT,6-8,N/A,399,4,16,N/A
0203018,Hamburg High School,HAMBURG SCHOOL DISTRICT,9-12,N/A,561,4,16,N/A
0203027,Portland Elementary School,HAMBURG SCHOOL DISTRICT,K-5,N/A,133,4,20,N/A
0203020,Noble/Allbritton Elementary Sc,HAMBURG SCHOOL DISTRICT,K-5,N/A,722,4,18,N/A
0701002,Hampton High School,HAMPTON SCHOOL DISTRICT,7-12,N/A,267,2,8,N/A
0701001,Hampton Elementary School,HAMPTON SCHOOL DISTRICT,K-6,N/A,307,2,17,N/A
6304030,Harmony Grove High School,HARMONY GROVE SCH DIST(SALINE),10-12,N/A,305,4,11,N/A
6304031,Harmony Grove Middle School,HARMONY GROVE SCH DIST(SALINE),4-6,N/A,267,4,20,N/A
6304032,Harmony Grove Junior High School,HARMONY GROVE SCH DIST(SALINE),7-9,N/A,287,4,16,N/A
6304029,Westbrook Elementary School,HARMONY GROVE SCH DIST(SALINE),K-3,N/A,382,4,20,N/A
5205029,Harmony Grove High School,HARMONY GROVE SCHOOL DISTRICT (OUACHITA),7-12,N/A,394,4,9,N/A
5205012,Sparkman High School,HARMONY GROVE SCHOOL DISTRICT (OUACHITA),7-12,N/A,63,4,5,N/A
5205028,Harmony Grove Elem. School,HARMONY GROVE SCHOOL DISTRICT (OUACHITA),K-6,N/A,410,4,18,N/A
5205011,Sparkman Elementary School,HARMONY GROVE SCHOOL DISTRICT (OUACHITA),K-6,N/A,82,4,12,N/A
5602008,Harrisburg Middle School,HARRISBURG SCHOOL DISTRICT,5-8,N/A,307,4,16,N/A
5602007,Harrisburg High School,HARRISBURG SCHOOL DISTRICT,9-12,N/A,367,4,11,N/A
5602005,Harrisburg Elementary School,HARRISBURG SCHOOL DISTRICT,K-4,N/A,399,4,17,N/A
5602031,Weiner Elementary,HARRISBURG SCHOOL DISTRICT,K-6,N/A,108,4,15,N/A
0503016,Harrison High School,HARRISON SCHOOL DISTRICT,10-12,N/A,582,7,10,N/A
0503018,Harrison Middle School,HARRISON SCHOOL DISTRICT,5-6,N/A,404,7,19,N/A
0503015,Harrison Jr. High School,HARRISON SCHOOL DISTRICT,7-9,N/A,596,7,16,N/A
0503014,Woodland Heights Elem. School,HARRISON SCHOOL DISTRICT,K-4,N/A,111,7,13,N/A
0503011,Eagle Heights Elem. School,HARRISON SCHOOL DISTRICT,K-4,N/A,159,7,19,N/A
0503013,Skyline Heights Elem. School,HARRISON SCHOOL DISTRICT,K-4,N/A,359,7,19,N/A
0503012,Forest Heights Elem. School,HARRISON SCHOOL DISTRICT,K-4,N/A,413,7,19,N/A
5903012,Hazen High School,HAZEN SCHOOL DISTRICT,9-12,N/A,204,2,7,N/A
5903011,Hazen Elementary School,HAZEN SCHOOL DISTRICT,K-8,N/A,417,2,15,N/A
1202007,Heber Springs Middle School,HEBER SPRINGS SCHOOL DISTRICT,6-8,N/A,398,3,16,N/A
1202006,Heber Springs High School,HEBER SPRINGS SCHOOL DISTRICT,9-12,N/A,512,3,15,N/A
1202005,Heber Springs Elem. School,HEBER SPRINGS SCHOOL DISTRICT,K-5,N/A,802,3,19,N/A
5803010,Hector High School,HECTOR SCHOOL DISTRICT,7-12,N/A,284,2,9,N/A
5803009,Hector Elementary School,HECTOR SCHOOL DISTRICT,K-6,N/A,324,2,18,N/A
5403021,Eliza Miller Elementary School,HELENA/ WEST HELENA SCHOOL DISTRICT,4-6,N/A,312,3,19,N/A
5403019,Central High School,HELENA/ WEST HELENA SCHOOL DISTRICT,7-12,N/A,643,3,12,N/A
5403020,J. F. Wahl Primary School,HELENA/ WEST HELENA SCHOOL DISTRICT,K-3,N/A,437,3,16,N/A
0601007,Hermitage High School,HERMITAGE SCHOOL DISTRICT,7-12,N/A,190,2,9,N/A
0601006,Hermitage Elementary School,HERMITAGE SCHOOL DISTRICT,K-6,N/A,235,2,18,N/A
6804011,Highland Middle School,HIGHLAND SCHOOL DISTRICT,5-8,N/A,515,3,20,N/A
6804010,Highland High School,HIGHLAND SCHOOL DISTRICT,9-12,N/A,486,3,10,N/A
6804009,Cherokee Elementary School,HIGHLAND SCHOOL DISTRICT,K-4,N/A,625,3,20,N/A
3809023,Hillcrest High School,HILLCREST SCHOOL DISTRICT,7-12,N/A,195,2,10,N/A
3809014,Hillcrest Elementary School,HILLCREST SCHOOL DISTRICT,K-6,N/A,219,2,14,N/A
2903008,Beryl Henry Upper Elem. School,HOPE SCHOOL DISTRICT,5-6,N/A,272,5,23,N/A
2903013,Garland Learning Center,HOPE SCHOOL DISTRICT,5-8,N/A,146,5,12,N/A
2903012,Hope High School,HOPE SCHOOL DISTRICT,7-12,N/A,612,5,13,N/A
2903011,Yerger Junior High School,HOPE SCHOOL DISTRICT,7-8,N/A,259,5,15,N/A
2903007,Wm. Jefferson Clinton Primary,HOPE SCHOOL DISTRICT,K-10,N/A,981,5,20,N/A
6703013,Horatio High School,HORATIO SCHOOL DISTRICT,7-12,N/A,388,2,11,N/A
6703012,Horatio Elementary School,HORATIO SCHOOL DISTRICT,K-6,N/A,454,2,17,N/A
2603024,Hot Springs Intermediate School,HOT SPRINGS SCHOOL DISTRICT,5-6,N/A,511,7,18,N/A
2603020,Hot Springs Middle School,HOT SPRINGS SCHOOL DISTRICT,6-8,N/A,503,7,18,N/A
2603703,Hot Springs World Class High School,HOT SPRINGS SCHOOL DISTRICT,9-12,N/A,880,7,15,N/A
2603016,Park Magnet School,HOT SPRINGS SCHOOL DISTRICT,K-4,N/A,265,7,22,N/A
2603023,Langston Magnet School,HOT SPRINGS SCHOOL DISTRICT,K-4,N/A,362,7,14,N/A
2603011,Gardner Stem Magnet School,HOT SPRINGS SCHOOL DISTRICT,K-4,N/A,422,7,17,N/A
2603015,Oaklawn Magnet School,HOT SPRINGS SCHOOL DISTRICT,K-4,N/A,600,7,16,N/A
3804010,Hoxie High School,HOXIE SCHOOL DISTRICT,7-12,N/A,391,2,10,N/A
3804009,Hoxie Elementary School,HOXIE SCHOOL DISTRICT,K-6,N/A,452,2,14,N/A
4401004,Huntsville Intermediate Sch,HUNTSVILLE SCHOOL DISTRICT,3-5,N/A,467,6,22,N/A
4401002,Huntsville Middle School,HUNTSVILLE SCHOOL DISTRICT,6-8,N/A,491,6,17,N/A
4401012,St. Paul High School,HUNTSVILLE SCHOOL DISTRICT,7-12,N/A,105,6,10,N/A
4401003,Huntsville High School,HUNTSVILLE SCHOOL DISTRICT,9-12,N/A,655,6,18,N/A
4401001,Watson Primary School,HUNTSVILLE SCHOOL DISTRICT,K-2,N/A,461,6,20,N/A
4401011,St. Paul Elementary School,HUNTSVILLE SCHOOL DISTRICT,K-6,N/A,126,6,16,N/A
3840701,Imboden Area Charter School,IMBODEN CHARTER SCHOOL DISTRICT,K-8,N/A,54,1,5,N/A
3306016,Izard County Cons Middle Sch,IZARD COUNTY CONSOLIDATED SCHOOL DISTRICT,5-8,N/A,149,3,11,N/A
3306015,Izard Co. Cons. High School,IZARD COUNTY CONSOLIDATED SCHOOL DISTRICT,9-12,N/A,141,3,7,N/A
3306014,Izard Co. Cons. Elem. School,IZARD COUNTY CONSOLIDATED SCHOOL DISTRICT,K-4,N/A,184,3,17,N/A
3405019,Swifton Middle School,JACKSON CO. SCHOOL DISTRICT,5-7,N/A,226,3,22,N/A
3405025,Tuckerman High School,JACKSON CO. SCHOOL DISTRICT,8-12,N/A,295,3,11,N/A
3405024,Tuckerman Elementary School,JACKSON CO. SCHOOL DISTRICT,K-4,N/A,343,3,17,N/A
6050705,Flightline Upper Academy,JACKSONVILLE LIGHTHOUSE CHARTER,5-9,N/A,168,3,17,N/A
6050703,Jacksonville Lighthouse College Prep Academy High,JACKSONVILLE LIGHTHOUSE CHARTER,7-12,N/A,404,3,5,N/A
6050701,Jacksonville Lighthouse Elementary,JACKSONVILLE LIGHTHOUSE CHARTER,K-6,N/A,362,3,18,N/A
6004008,Jacksonville Middle School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,5-8,N/A,760,8,17,N/A
6004009,Jacksonville High School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,9-12,N/A,897,8,14,N/A
6004002,Arnold Drive Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,221,8,20,N/A
6004006,Tolleson Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,229,8,16,N/A
6004007,Pinewood Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,387,8,20,N/A
6004004,Warren Dupree Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,398,8,22,N/A
6004003,Bayou Meto Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,411,8,21,N/A
6004005,Murrell Taylor Elementary School,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,K-5,N/A,488,8,19,N/A
5102008,Kingston High School,JASPER SCHOOL DISTRICT,7-12,N/A,113,6,7,N/A
5102006,Jasper High School,JASPER SCHOOL DISTRICT,7-12,N/A,232,6,8,N/A
5102024,Oark High School,JASPER SCHOOL DISTRICT,7-12,N/A,83,6,6,N/A
5102007,Kingston Elementary School,JASPER SCHOOL DISTRICT,K-6,N/A,117,6,15,N/A
5102005,Jasper Elementary School,JASPER SCHOOL DISTRICT,K-6,N/A,228,6,15,N/A
5102023,Oark Elementary School,JASPER SCHOOL DISTRICT,K-6,N/A,82,6,10,N/A
2604031,Jessieville Middle School,JESSIEVILLE SCHOOL DISTRICT,6-8,N/A,214,3,15,N/A
2604030,Jessieville High School,JESSIEVILLE SCHOOL DISTRICT,9-12,N/A,260,3,8,N/A
2604029,Jessieville Elementary School,JESSIEVILLE SCHOOL DISTRICT,K-5,N/A,398,3,14,N/A
1608021,International Studies Magnet,JONESBORO SCHOOL DISTRICT,1-6,N/A,466,10,26,N/A
1608022,Microsociety Magnet School,JONESBORO SCHOOL DISTRICT,1-6,N/A,519,10,19,N/A
1608020,Health/Wellness Envi Magnet,JONESBORO SCHOOL DISTRICT,1-6,N/A,622,10,21,N/A
1608019,Visual & Performing Art Magnet,JONESBORO SCHOOL DISTRICT,1-6,N/A,704,10,23,N/A
1608017,Math & Science Magnet School,JONESBORO SCHOOL DISTRICT,1-7,N/A,639,10,19,N/A
1608703,The Academies At Jonesboro High School,JONESBORO SCHOOL DISTRICT,10-12,N/A,1143,10,14,N/A
1608023,Annie Camp Jr. High School,JONESBORO SCHOOL DISTRICT,7-9,N/A,655,10,15,N/A
1608024,Douglas MacArthur Jhs,JONESBORO SCHOOL DISTRICT,7-9,N/A,666,10,14,N/A
1608026,Kindergarten Center,JONESBORO SCHOOL DISTRICT,K-K,N/A,540,10,17,N/A
7003028,Junction City High School,JUNCTION CITY SCHOOL DISTRICT,7-12,N/A,335,2,9,N/A
7003027,Junction City Elem. School,JUNCTION CITY SCHOOL DISTRICT,K-6,N/A,335,2,19,N/A
5440705,Kipp: Blytheville College Prep,KIPP DELTA PUBLIC SCHOOLS,4-8,N/A,124,6,12,N/A
5440708,Forrest City College Preparatory School,KIPP DELTA PUBLIC SCHOOLS,5-6,N/A,114,6,14,N/A
5440702,Kipp:delta College Prep School,KIPP DELTA PUBLIC SCHOOLS,5-8,N/A,271,6,7,N/A
5440706,Kipp Blytheville Collegiate High School,KIPP DELTA PUBLIC SCHOOLS,7-11,N/A,224,6,5,N/A
5440703,Kipp:delta Collegiate High Sch,KIPP DELTA PUBLIC SCHOOLS,9-12,N/A,218,6,3,N/A
